PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Average Inhibition at 8.5 uM,Standard Deviation,Inhibition at 8.5 uM [1],Inhibition at 8.5 uM [2],Inhibition at 8.5 uM [3]
RESULT_TYPE,,,,,,,,FLOAT,FLOAT,FLOAT,FLOAT,FLOAT
RESULT_DESCR,,,,,,,,Normalized average percent inhibition of the counterscreen at a compound concentration of 8.5 micromolar.,Standard deviation derived from the normalized percent inhibition of the triplicate data for each compound.,Normalized percent inhibition of the confirmation screen at a compound concentration of 8.5 uM. Replicate 1.,Normalized percent inhibition of the confirmation screen at a compound concentration of 8.5 uM. Replicate 2.,Normalized percent inhibition of the confirmation screen at a compound concentration of 8.5 uM. Replicate 3.
RESULT_UNIT,,,,,,,,PERCENT,NONE,PERCENT,PERCENT,PERCENT
113,92763782,45280982,C=CC(=O)N1C/C(=C/C2=CC=CC=C2)/C(=O)/C(=C\C3=CC=CC=C3)/C1,Active,72,,,71.28,0.711013,70.6717,70.8887,72.2767
114,144096882,57380182,C[C@@]12CCC[C@@]([C@H]1C[C@@H]([C@]34[C@H]2CC[C@H](C3)C(=C)C4=O)O)(C)C(=O)OC,Active,72,,,70.92,3.14011,74.0468,66.628,72.0959
115,7975271,838877,C1=CC=C(C=C1)C2=CC=C(C=C2)C3=NC(=NO3)C4=CC=CC=N4,Active,72,,,70.89,1.95814,68.3417,73.1017,71.2332
116,89851454,135464761,CC1=CC(=C(N1C2=CC=CC=C2)C)C3=NNC(=NC4CC4)SC3,Active,71,,,70.62,2.41904,72.828,67.2492,71.768
117,49822191,8272034,C1=CC=C2C(=C1)C(=O)N(S2(=O)=O)CC(=O)C3=C(C=C(C=C3)Cl)Cl,Active,71,,,70.48,1.84643,71.7866,67.871,71.7891
118,14722386,774798,CC1=C(OC=C1)C(=O)NC2=CC=C(C=C2)CC(=O)O,Active,71,,,69.77,1.12668,70.6567,70.4635,68.1759
119,17409322,1143231,C1=CC=C(C=C1)NC(=S)NC2=CC=C(C=C2)OCC3=C(C=C(C=C3)Cl)Cl,Active,71,,,69.74,1.5401,71.537,69.8939,67.7746
120,26665554,9566818,C1=CC=C2C(=C1)N=C(S2)N/N=C/C3=CC=CC=N3,Active,71,,,69.73,3.70084,64.5191,71.9071,72.7623
121,17505805,1861546,C1=CC=C(C(=C1)/C=C\2/C(=O)N(C(=S)S2)CCCC(=O)NNC(=O)C3=CC=CC=C3Cl)Cl,Active,70,,,69.08,2.36652,66.5112,72.2241,68.5168
122,103060007,5350174,CCC1=CC=C(C=C1)/C=C\2/C(=O)N(C(=S)S2)CCCC(=O)NCCCN3CCOCC3,Active,69,,,68.46,1.55637,66.5876,70.3978,68.3817
123,26660424,1967479,CC1=CC(=C(N1C2=CC=C(C=C2)O)C)/C=C\3/C(=O)N(C(=S)S3)C,Active,69,,,68.17,3.60222,67.6581,72.8122,64.0329
124,26664329,233874,CC(C)C1=CC=C(C=C1)C2=NC3=CC=CC=C3S2,Active,69,,,68.13,3.18472,68.4637,64.0734,71.8529
125,24830873,703759,CC1=NN(C(=O)C2=CC=CC=C12)C3=NC4=CC=CC=C4N3,Active,69,,,68.04,1.41608,68.3353,69.6144,66.1826
126,22413166,15945679,CN1C2/C(=C/C3=CC=CC=N3)/C(=O)/C(=C\C4=CC=CC=N4)/C1CC2,Active,69,,,67.78,0.64381,67.3395,68.6872,67.3041
127,17410940,3132120,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSCC(=O)OCC(=O)C3=CC=C(C=C3)Br,Active,68,,,67.38,2.11237,67.7908,69.7441,64.618
128,24809977,1915589,CCCCN1C=CC(=C2C(=O)C3=CC=CC=C3C2=O)C=C1,Active,68,,,66.78,13.0608,48.3086,76.2623,75.7606
129,92764793,45281160,CCN(CCC(=O)N1C/C(=C/C2=CC=CC=C2)/C(=O)/C(=C\C3=CC=CC=C3)/C1)CC.Cl,Active,67,,,66.71,1.80063,65.4037,69.2538,65.4651
130,22408011,5986909,C1=CC=C(C=C1)S(=O)(=O)/C(=C/C2=CC=C(C=C2)C(F)(F)F)/C3=NC4=CC=CC=C4N3,Active,67,,,66.69,1.03777,65.9099,66.0088,68.1591
131,144098275,60159930,C1C(OC2=CC=CC=C2O1)CNC(=O)C3=CC=C(C=C3)NC(=O)CCl,Active,67,,,66.62,4.94197,67.1228,60.3253,72.3987
132,92764470,268761,CC(C)(C)NC(C1=CC=CC=C1)C(=C)C(=O)C2=CC=CC=C2,Active,67,,,66.53,2.63634,63.2788,66.5614,69.7362
133,49667261,6243882,CC(C)(C)C1=CC=C(C=C1)C(=O)O/N=C(/C2=CC=CC=C2)\N,Active,67,,,66.48,2.45849,63.0706,67.5978,68.7733
134,7964597,5307115,CCOC1=CC=C(C=C1)C2=NOC(=N2)CCC(=O)O,Active,67,,,66.24,2.17484,68.9748,66.0879,63.654
135,87339326,2202737,C1CN(C2=CC=CC=C21)C(=O)CN3C(=O)C4=CC=CC=C4S3(=O)=O,Active,67,,,65.93,1.46517,67.6909,65.9909,64.1036
136,24781888,6018993,C1C/C(=C\C2=CC=NC=C2)/C(=O)/C(=C/C3=CC=NC=C3)/C1,Active,67,,,65.88,2.76719,69.4537,65.4895,62.7101
137,49717303,9587731,CC1=CC(=C(C=C1)C(=O)O/N=C(/C2=CC=CC=N2)\N)C,Active,66,,,65.25,3.15637,68.7109,65.9656,61.0789
138,99356404,295538,C1OC2=C(O1)C=C(C=C2)C=CC3=NC4=CC=CC=C4N=C3,Active,66,,,65.14,3.29866,60.4803,67.6603,67.2798
139,24815158,135472810,COC1=CC=CC(=C1O)/C=N/NC2=CC=C(C=C2)C(=O)O,Active,66,,,65.1,2.96772,69.0661,61.9331,64.2861
140,24812838,6618865,CN(C1CCCCC1)C2=NN3C(=NC4=CC=CC=C4C3=O)C=C2,Active,66,,,64.79,4.70705,65.3914,70.2249,58.7428
141,24841464,9799192,C[C@@H]1C[C@H]2[C@@H](O2)/C=C\C=C\C(=O)CC3=C(C(=CC(=C3Cl)O)O)C(=O)O1,Active,65,,,64.27,0.168573,64.1389,64.5042,64.1548
142,57266576,25163047,C1=CC(=CC=C1CNC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)N)N,Active,65,,,64.21,3.58807,65.2202,59.4017,68.0156
143,92764794,45281161,C1CCN(CC1)CCC(=O)N2C/C(=C/C3=CC=CC=C3)/C(=O)/C(=C\C4=CC=CC=C4)/C2.Cl,Active,65,,,64.04,2.12702,63.9269,61.4932,66.6996
144,4262957,792334,C1=CC=NC(=C1)NC(=O)COC2=C(C=C(C=C2)Cl)Cl,Active,65,,,63.92,2.75512,66.9833,60.3022,64.4676
145,24833062,2524412,CC1=CC(=C(N1CCOC)C)C(=O)COC(=O)C2=CC(=CC=C2)O,Active,65,,,63.81,6.97972,66.7764,54.1692,70.4738
146,121286193,51361441,CC(=O)O[C@H]1CC[C@@](C2[C@@]1(C3CC[C@@H]4C[C@@]3([C@H](C2)O)C(=O)C4=C)C)(C)C(=O)OC,Active,64,,,63.76,1.76214,66.0007,61.695,63.5867
147,49672328,9117011,C1COC2=C(O1)C=CC(=C2)C(=O)NCCC3=CC=CC=C3F,Active,64,,,63.13,1.8802,65.7699,61.5108,62.1225
148,24797240,900837,C1=CC=C(C(=C1)COC2=CC=C(C=C2)/C=C/C(=O)O)C#N,Active,64,,,62.87,1.03709,61.4666,63.9373,63.2133
149,22415508,2921552,C1C2CC3CC1CC(C2)(C3)C4=CC=C(C=C4)OCC(CN(CCO)CCO)O.Cl,Active,63,,,62.46,0.327423,62.0016,62.6541,62.7317
150,24833932,6362905,C1=CC=C(C=C1)S(=O)(=O)/N=C\2/N(C(=C(S2)C=O)Cl)CCCCl,Active,63,,,62.38,3.2963,62.9598,58.0879,66.1
151,99360561,313562,C1COCCN1C2=CC=C(C3=NO[N+](=C23)[O-])[N+](=O)[O-],Active,63,,,62.23,4.51386,63.6551,66.9067,56.129
152,92763827,3711067,COC1=CC(=O)C2=C(C1=O)C=CC3=C2C(=NC=N3)N,Active,63,,,62.09,1.96788,61.0018,60.4237,64.8571
153,24810219,684128,CC1=C(C=C(C=C1)C(=O)C2=CC(=CC=C2)N)C,Active,62,,,61.73,2.62787,58.273,64.6387,62.2828
154,92764131,429444,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)N)C)OC)OC(=O)N)C)C)O)OC,Active,62,,,61.41,1.86475,59.8855,64.0394,60.3174
155,7973739,2260658,C1=CC=C(C(=C1)N/C=C/C(=O)C2=CC=CC=N2)Br,Active,62,,,61.25,3.79881,57.2728,66.3651,60.1056
156,49648197,8016512,CC1=C(C(=O)OC2=C1C=C3CCC(OC3=C2)(C)C)CC(=O)NCCCC(=O)O,Active,62,,,61.01,3.28724,60.5928,65.2245,57.2045
157,92763357,5353548,CC1(C2=CCC3C4(CC(C(C4(CC(=O)C3(C2C=C(C1=O)O)C)C)C(C)(C(=O)/C=C/C(C)(C)O)O)O)C)C,Active,62,,,60.93,0.87184,59.8194,61.9496,61.0158
158,24789878,789893,COC1=CC=C(C=C1)C2=NC(=NO2)C3=CC=CC=N3,Active,61,,,60.36,1.25033,60.1709,61.9755,58.9302
159,845090,647427,CCC1=CC=C(C=C1)C2=NN(N=N2)CCC(=O)OC,Active,61,,,60.34,0.456656,60.8286,60.469,59.7315
160,7973780,763882,CC1=CC=C(C=C1)C2=NC(=NO2)C3=CC=CC=N3,Active,61,,,60.28,2.10756,57.6001,62.75,60.4864
161,49731195,24792817,C1CCC2=NC3=C(C=C(C=C3)NC(=O)C4=C(C=CC(=C4F)[N+](=O)[O-])F)C(=O)N2CC1,Active,61,,,60.16,3.28895,56.2003,64.2528,60.0141
162,22406866,2368804,CC1=CC=C(C=C1)NC(=O)C2=C(N(C(=C2)C)C3=CC=CC=C3)C,Active,61,,,60.03,7.733,49.2021,66.7562,64.1426
163,26666195,900061,CC1=NC2=C(C(=O)N1N)SC(=C2)C3=CC=C(C=C3)OC,Active,60,,,59.66,2.21938,57.1045,59.3603,62.5159
164,144096771,11416359,C[C@@H]1C[C@H]2[C@@H](O2)CCCCC(=O)CC3=C(C(=CC(=C3)O)O)C(=O)O1,Active,60,,,59.21,1.89947,56.6264,61.1412,59.8578
165,4242259,3237137,CC(C)(C)N1C2=C(C=N1)C(=O)N(C=N2)CC(=O)OCC3=CC=CC=C3,Active,60,,,59.16,5.78655,51.7103,59.9642,65.8165
166,24792303,907197,CC1=C(C(=O)OC2=CC3=C(C=C12)C4=C(O3)CCCC4)CCC(=O)O,Active,59,,,58.84,0.895897,58.4684,60.0717,57.9724
167,49725274,1991339,CC(C)(C)C1=CC=C(C=C1)C2=NOC(=N2)CCC(=O)NC3=CN=CC=C3,Active,59,,,58.57,3.90836,57.8055,54.2131,63.6943
168,14730614,1486505,CC1=CC(=CC(=C1OC(=S)N(C)C)C)C(=O)CSC2=CC=C(C=C2)F,Active,58,,,57.45,7.93694,59.7771,46.7816,65.802
169,92764028,45280986,COC1=C(C=C(C=C1)/C=C/2\C(=O)/C(=C\C3=CC(=C(C=C3)OC)OC)/CSC2)OC,Active,58,,,57.28,0.439784,56.9078,57.9016,57.0449
170,49828832,6875173,CC1=C(SC=C1C(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-])C,Active,58,,,57.28,1.44673,57.9195,55.2822,58.6508
171,852945,655586,C1=CC(=CC=C1C2=NC3=C(N2)C=C(C=C3Cl)N)N,Active,58,,,57.21,1.92777,54.738,59.4423,57.4439
172,92764754,16955,CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=CC=C(C=C3)N(CC)CC.[Cl-],Active,58,,,57,3.41809,52.1687,59.2335,59.5922
173,51089731,345104,C1CC2=C(C=CC(=C2)CCCC(=O)O)C3=CC=CC=C31,Active,57,,,56.82,2.44743,54.1393,60.0567,56.2654
174,17508366,848023,CC1=CC(=NC(=C1C#N)SCC2=NN=C(O2)C3=CC=CC=C3)C,Active,57,,,56.77,4.47685,61.3315,58.2973,50.6883
175,49680524,16240451,CCOC1=C(C=CC(=C1)/C=C\2/C(=O)/C(=C/C3=CC(=C(C=C3)O)OCC)/CN(C2)C)O.Cl,Active,57,,,56.7,2.21331,54.8563,59.811,55.4277
176,24815418,7203047,C1COC(=CO1)C(=O)NC2=NC3=CC4=C(C=C3S2)OCCO4,Active,57,,,56.48,1.63903,54.8624,55.846,58.7251
177,56463137,9828429,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2CC[C@@]3(C4CC[C@@]5([C@H](CC[C@@]5(C4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O,Active,57,,,56.44,1.46399,58.2616,54.6766,56.3942
178,92763929,407582,CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CCC5(C4(CCC5C6=CC(=O)OC6)O)C)C)O)OC7CC(C(C(O7)C)OC8CC(C(C(O8)C)OC9C(C(C(C(O9)CO)O)O)O)OC(=O)C)O,Active,57,,,56.4,1.11059,55.5655,57.9725,55.6713
179,89855900,44825859,C1C2=CN=NN2C3=CC=CC=C3C(N1CC4=CC(=CC(=C4)Cl)Cl)C#N,Active,57,,,56.01,0.729921,55.7353,55.2804,57.0053
180,99359829,334858,CC1=CC(=NC(=C1C#N)S(=O)(=O)C2=CC=C(C=C2)Cl)S(=O)(=O)C3=CC=C(C=C3)Cl,Active,56,,,55.77,2.85008,53.0352,59.6996,54.5668
181,92763418,5153,C1=C(C2=C(N=CN=C2N1C3C(C(C(O3)CO)O)O)N)C(=O)N,Active,56,,,55.58,0.309225,55.9955,55.2562,55.4834
182,14740568,6895734,CC1=CC=CC=C1C(=O)N/N=C/C2=CC=C(S2)[N+](=O)[O-],Active,56,,,55.07,3.64211,59.0306,50.2363,55.9326
183,14724960,695453,C1CCC2=CC(=C(N=C2CC1)SCC(=O)N3CCOCC3)C#N,Active,56,,,54.97,10.1162,41.1511,58.662,65.0902
184,85149103,24011657,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2CC[C@@]3(C4CC[C@@]5([C@H](CC[C@@]5([C@@H]4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O,Active,55,,,54.75,0.987053,56.1433,54.162,53.9526
185,47193876,8975,C1=NC2=C(N=C(N=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)F)N,Active,55,,,54.66,3.84254,49.7619,55.0705,59.1473
186,92764791,45281158,CC1=CC=C(C=C1)/C=C/2\C(=O)/C(=C\C3=CC=C(C=C3)C)/CNC2.Cl,Active,55,,,54.17,1.47066,55.9376,52.3374,54.2438
187,17432520,79858,C1=CC(=C(C=C1Br)C(=O)O)N,Active,55,,,53.99,1.75038,54.2506,51.7269,55.9905
188,26726668,2813456,CC1=CN2C=C(N=C2C=C1)C3=CC4=C(C=C3)OCCO4,Active,54,,,53.92,4.02382,48.8252,54.2799,58.662
189,92764012,276294,CC1C(C(C(C(O1)OC2CCC3(C(C2)CCC4C3C(CC5(C4(CCC5C6=CC(=O)OC6)O)C)O)C)O)OC)O,Active,54,,,53.85,1.21617,52.8881,53.1063,55.5702
190,92763395,3826744,CC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)OC7C(C(C(C(O7)CO)O)O)O)O,Active,54,,,53.66,1.80786,51.1889,54.3414,55.4585
191,92764868,404404,C[N+]1=C(C=C2N1C3=C(C2=CC4=CC=C(C=C4)N(C)C)C=C(C=C3)[N+](=O)[O-])C5=CC=CC=C5.C(F)(F)(F)S(=O)(=O)[O-],Active,54,,,53.41,2.49391,55.8908,49.997,54.3353
192,89852189,230508,C1=CC=C(C=C1)C(C2=NC=CC3=CC=CC=C32)OC(=O)C4=CC=CC=C4,Active,54,,,53.39,7.12762,61.4022,54.6694,44.0853
193,49666782,5322719,CC1C/C(=C\C2=CC(=C(C(=C2)OC)OC)OC)/C(=O)/C(=C/C3=CC(=C(C(=C3)OC)OC)OC)/C1,Active,54,,,53.27,2.12764,50.2688,54.6043,54.9413
194,24825328,727588,C1=CC=C2C(=C1)C=NN(C2=O)C3=NC4=CC=CC=C4N3,Active,54,,,53.04,2.26417,55.716,53.2229,50.179
195,93576891,4605,CC1C(C(C(C(O1)OC2CC(C3(C4C(CCC3(C2)O)C5(CCC(C5(CC4O)C)C6=CC(=O)OC6)O)CO)O)O)O)O,Active,53,,,52.98,3.1405,49.1743,56.8659,52.9138
196,124755428,53301257,CCOC(=O)[C@]12CC3=C([C@H]1N(C(=O)C4=C2C=CC(=C4)OC)C5CCCCC5)C=CC(=C3)Cl,Active,53,,,52.93,3.42842,48.0922,55.667,55.0197
197,24791861,6153896,C1=CC=C(C=C1)/C=C/C=C/2\C(=O)N(C(=S)S2)CCC(=O)OCC(=O)NC3=C(C=CC(=C3)F)F,Active,53,,,52.76,0.525928,53.4107,52.7373,52.1229
198,26666751,3580213,C1=C(C2=C(N=CN=C2N1C3C(C(C(O3)CO)O)O)N)C(=S)N,Active,53,,,52.69,1.27071,54.4553,52.0945,51.5181
199,24839561,135424379,C1CC1N=C2NN=C(CS2)C3=CC4=C(C=C3)OCCO4,Active,53,,,52.39,1.63715,50.209,54.1516,52.8154
200,99355555,46902089,CC(CC(=O)OC[C@]12CC[C@@H]3[C@]4(CCCC([C@@H]4CC[C@]3([C@@H]1CC(O2)C5=CC(=O)OC5O)C)(C)C)C)O,Active,53,,,52.26,1.5916,51.6982,50.6466,54.4235
201,24821749,4263090,CN1CCN(CC1)C2=CC=C(C=C2)C3=NC4=CC=CC=C4C=C3,Active,53,,,52.02,3.62163,52.1363,47.5337,56.4027
202,26726873,2815177,COC1=CC=C(C=C1)C(=O)CN2C(=O)C3=CC=CC=C3S2(=O)=O,Active,52,,,51.91,3.91094,46.4459,55.3762,53.9138
203,93576708,3879,CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CC(C5(C4(CCC5C6=CC(=O)OC6)O)C)O)C)O)OC7CC(C(C(O7)C)OC8CC(C(C(O8)C)OC9C(C(C(C(O9)CO)O)O)O)OC(=O)C)O,Active,52,,,51.63,0.672256,50.7004,51.9358,52.261
204,17414224,5378081,CN(C)C1=CC=C(C=C1)/C=C/C2=NC3=CC=CC=C3S2,Active,52,,,51.57,4.23819,50.605,57.18,46.935
205,93576955,4749,CC1C(C(C(C(O1)OC2CCC3(C(C2)CCC4C3CCC5(C4(CCC5C6=CC(=O)OC6)O)C)C=O)O)OC)O,Active,51,,,51,0.977575,52.2257,49.8329,50.9513
206,24801104,1201156,C1=COC(=C1)/C=C/2\C(=O)N(C(=S)S2)CCCC(=O)O,Active,51,,,50.43,3.12089,54.0476,46.4309,50.8036
207,17402757,3798960,C1=CC=C(C=C1)C(=O)C2=NN(C(=O)C=C2C(F)(F)F)C3=CC=C(C=C3)Cl,Active,51,,,50.22,2.24241,48.2395,49.0627,53.3542
208,121283285,335091,CC1=CC2CC(C(=C2C(=O)CC(CCC=CCC(NC(=O)C=CC=C1)C3=CC=CC=C3)O)O)OC,Active,51,,,50.12,1.47893,49.3195,52.1959,48.8505
209,14727719,9499902,COC(=O)[C@@H]1[C@H](N(N(C12C3=CC=CC=C3C4=CC=CC=C24)C5=CC=C(C=C5)Cl)C#N)C(=O)OC,Active,50,,,49.68,2.80215,45.7164,51.6286,51.6922
210,92763754,374010,CC1=C(C(=O)C2=C(C1=O)N3CCC(C3=N2)OC(=O)COC)NC(=O)C,Active,50,,,49.66,0.670297,48.8512,49.6356,50.4925
211,92764150,5468033,C1=CC=C(C=C1)S(=O)(=O)/C=C/C=C/S(=O)(=O)C2=CC=CC=C2,Active,50,,,49.3,1.68753,50.8317,46.9455,50.1084
212,144096888,6438143,C[C@H]1CCC/C=C/C(=O)C2=C(CC(=O)O1)C=C(C=C2O)O,Active,50,,,49.26,2.89138,49.1222,45.7967,52.8748
213,26725079,16745397,CC1=C(C(=O)OC(C1)[C@@H](C)C2CC[C@@H]3[C@@]2(CCC4C3C[C@@H]5[C@]6([C@@]4(C(=O)C=C[C@@H]6O)C)O5)C)CO,Active,50,,,49.14,0.78144,49.7129,49.6685,48.0335
214,57260184,8271970,CC1=CC(=C(N1C(C)C)C)C(=O)CN2C(=O)C3=CC=CC=C3S2(=O)=O,Active,49,,,49,4.7366,51.0902,42.445,53.4686
215,14724336,3129671,C1COC2=C(O1)C=CC(=C2)C(=O)CCCC3=CC=CC=C3,Active,49,,,48.91,4.33705,54.3835,48.5796,43.7757
216,92763344,434610,C1=C(C2=C(N1)C(=NC=N2)N)C3C(C(C(O3)CO)O)O,Active,49,,,48.85,0.412162,48.4411,48.6929,49.4137
217,26727413,9583469,CC1=C(C(=NN1C(C)(C)C)C)/C=N/OC(=O)NC2=CC(=C(C=C2)Cl)Cl,Active,49,,,48.69,2.4307,46.4174,47.5949,52.0606
218,26669723,866501,CC1=CC(=CC=C1)N2C3=C(C=N2)C(=NC=N3)N(C)C4CCCCC4,Active,49,,,48.62,5.0778,49.2139,42.1278,54.5235
219,143472230,49830258,COC1=CC=CC2=C1N=C(N=C2NCC3=CC=CC=C3)N4C5=CC=CC=C5N=C4N,Active,49,,,48.61,4.32948,50.7132,42.5777,52.537
220,92764471,268762,CC(C)(C)NCC(=CC1=CC=CC=C1)C(=O)C2=CC=CC=C2,Active,49,,,48.48,2.34787,45.1774,49.826,50.4341
221,14719315,9549170,C1=C(C2=C(N=CN=C2N1C3C(C(C(O3)CO)O)O)N)C(=O)N.O,Active,49,,,48.47,1.2965,48.4141,46.9179,50.0919
222,56422204,2724385,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5C[C@H]([C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,Active,49,,,48.31,2.05651,45.4002,49.8724,49.6441
223,49672037,16242410,CCN1C/C(=C\C2=CC(=C(C=C2)O)OCC)/C(=O)/C(=C/C3=CC(=C(C=C3)O)OCC)/C1.Cl,Active,49,,,48.28,1.4311,50.0685,46.5656,48.2022
224,24780447,1878864,CCCCCN1C=CC(=C2C(=O)C3=CC=CC=C3C2=O)C=C1,Active,49,,,48.11,5.30359,41.0276,49.5015,53.7922
225,56463219,23618032,CN(C)C1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)NC(=O)[C@H](CC4=CC=C(C=C4)OC)N)O.Cl,Active,48,,,47.93,0.921564,48.7043,48.4517,46.6354
226,26724400,9660957,CCN\1C(=C(S/C1=N\S(=O)(=O)C2=CC=CC=C2)C=O)Cl,Active,48,,,47.58,1.36349,46.8077,49.5014,46.4445
227,856525,657882,COC1=CC2=C(C=C1)N3C=C(N=C3S2)C4=CC=CC=C4,Active,48,,,47.36,2.45518,44.7897,50.6662,46.6207
228,17513719,1917244,CC(C(=C)C(=O)C1=CC=CC=C1)C(=C)C(=O)C2=CC=CC=C2,Active,48,,,47.14,2.4968,50.6636,45.2526,45.4896
229,26731196,2814281,CC(C)(C)C1=CC=C(C=C1)OC2=NC=C(C=C2)NC(=O)C3=CC=CC=C3C(=O)O,Active,48,,,47.11,2.12995,50.0158,44.9651,46.3579
230,92764033,288101,CC(=O)OC1CC2(C3CCC4CC(CCC4(C3CCC2(C1C5=CC(=O)OC5)C)C)O)O,Active,47,,,46.91,0.174924,46.9227,46.6927,47.1207
231,17510464,3380837,C1=CC=C(C=C1)N2C=C(NC2=S)C3=CC4=CC=CC=C4OC3=O,Active,47,,,46.89,3.77774,41.5568,49.8402,49.2707
232,99356308,286326,COC1=CC=C(C=C1)C=C2CS(=O)(=O)CC(=CC3=CC=C(C=C3)OC)C2=O,Active,47,,,46.72,1.10773,47.0746,45.2165,47.8579
233,24814488,4167576,CC1=C(C(=C(S1)NC(=O)CCCC(=O)O)C(=O)N)C2=CC=CC=C2,Active,47,,,46.7,0.994872,47.3482,45.2984,47.4646
234,24830257,2332535,C1=CC2=C(C(=C1)SC(=O)C3=CC=C(C=C3)F)N=CC=C2,Active,47,,,46.67,2.09458,49.6155,45.4859,44.914
235,56463036,4369270,C[C@]12CC[C@@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@@]3(CC[C@@H]4C5=CC(=O)OC5)O)C)O,Active,47,,,46.58,2.99098,44.3271,44.6013,50.8046
236,24835715,2542040,CC1=CSC(=N1)NC(=O)C2=C(C=C(C=C2)SC)OC,Active,47,,,46.38,3.71404,46.859,50.6734,41.6134
237,49647739,3830118,CCC(C(=O)O)NC(=O)CCC1=C(C2=CC3=C(C=C2OC1=O)OC4=C3CCCC4)C,Active,46,,,46.12,0.84857,47.2683,45.8327,45.2487
238,49731814,16452489,CC1=CC(=CC=C1)CS(=O)(=O)C2=NC=C(C(=N2)C(=O)NC3=CC=C(C=C3)C(=O)OC)Cl,Active,46,,,45.84,2.81606,49.6586,44.9274,42.9459
239,14733582,894520,CCOC(=O)CC1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)C(C)(C)C,Active,46,,,45.79,0.764098,46.7032,44.8331,45.834
240,24797570,1216754,C1=CC=C2C(=C1)C=CC=C2OC3=CC=C(C=C3)NC(=O)C4=CC=CC=C4C(=O)O,Active,46,,,45.74,2.30084,48.5013,45.8456,42.8685
241,125305670,53383004,C1CCC(C1)NC(=O)C(C2=CC=CC=C2)N3C4=CC=CC=C4N=C3CSCCOC5=CC=CC=C5,Active,46,,,45.67,0.886807,45.1988,44.9073,46.9173
242,144096903,60159012,C[C@]12CCCC(C1CCC(=C)[C@@H]2CC3=C(C(=O)C(=CC3=O)CO)O)(C)C,Active,46,,,45.58,1.68036,47.6796,43.5667,45.4841
243,22405850,3563955,CC1=NC(=C(C=C1)C#N)SCC2=NN=C(O2)C3=CC=C(C=C3)Cl,Active,46,,,45.41,5.02353,40.3223,52.2483,43.6605
244,92763810,274159,CC12CCC(CC1CCC3C2CCC4(C3(CCC4C5=CC(=O)OC5)O)C)O,Active,46,,,45.3,3.15562,43.3184,42.8353,49.7579
245,99357374,46903215,CC1=CC=C(C=C1)S(=O)(=O)N(CC#C)C[C@@H]2[C@H]([C@H](CN3N2C(=O)C=CC3=O)OC(=O)NCC4CCCCC4)OC(=O)NCC5CCCCC5,Active,46,,,45.22,1.71861,47.0952,42.9425,45.6167
246,49825931,6902142,C1OC2=C(O1)C=C(C=C2)C(=O)N/N=C/C3=CC=C(O3)[N+](=O)[O-],Active,45,,,45.14,1.78763,47.5512,44.6073,43.272
247,87337483,5767688,C1=CC=C(C=C1)S(=O)(=O)/C(=C\C2=CC=C(O2)C3=CC=C(C=C3)Cl)/C(=O)NCC4=CN=CC=C4,Active,45,,,45.08,2.19462,46.4311,46.829,41.9873
248,17511379,1393528,C1=CC=C(C=C1)S(=O)(=O)/C(=C/C2=CC=C(O2)C3=CC=C(C=C3)Br)/C(=O)NCC4=CN=CC=C4,Active,44,,,43.92,2.54709,47.513,42.355,41.8941
249,24779824,9680914,CC1=CC(=C(N1C2=CC=CC=C2)C)/C=N/NC3=NC=NC(=C3[N+](=O)[O-])N,Active,44,,,43.68,9.26913,47.7521,52.439,30.8563
250,92763407,4024368,CC12CCC3C(C1(CCC2C4=COC(=O)C4)O)CCC5(C3(CCC(C5)O)C=NO)O,Active,44,,,43.24,1.32513,41.6068,43.2605,44.8525
