PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Average Inhibition at 3.6 uM,Standard Deviation,Inhibition at 3.6 uM [1],Inhibition at 3.6 uM [2],Inhibition at 3.6 uM [3]
RESULT_TYPE,,,,,,,,FLOAT,FLOAT,FLOAT,FLOAT,FLOAT
RESULT_DESCR,,,,,,,,Average percent inhibition of the counterscreen at a compound concentration of 3.6 uM.,Standard deviation derived from the normalized percent inhibition of the triplicate data for each compound.,Percent inhibition of the counterscreen at a compound concentration of 3.6 uM; replicate 1.,Percent inhibition of the counterscreen at a compound concentration of 3.6 uM; replicate 2.,Percent inhibition of the counterscreen at a compound concentration of 3.6 uM; replicate 3.
RESULT_UNIT,,,,,,,,PERCENT,NONE,PERCENT,PERCENT,PERCENT
2024,842161,644417,CCOC1=CC=C(C=C1)NC(=O)CSC2=NC3=C(N2CCOC)N=CC=C3,Inactive,0,,,-10.94,3.15139,-6.50801,-13.5266,-12.8003
2025,49821948,17584493,CC1=CC(=O)OC2=C1C=CC(=C2)OCC(=O)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4,Inactive,0,,,-10.96,3.57009,-6.5836,-10.9716,-15.3285
2026,51090307,7189699,CC(=O)N1CCC2=C(C1)SC(=C2C#N)NC(=O)CCS(=O)(=O)C3=CC=CC=C3,Inactive,0,,,-10.97,3.41656,-6.80393,-15.1724,-10.9262
2027,47195640,4249116,C1=CC=C(C=C1)N2C=C(C=N2)C3=C(C=C(C=C3[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],Inactive,0,,,-10.98,6.10134,-14.6699,-2.3759,-15.8824
2028,49819576,24817939,CCOC1=C(C=C(C=C1)CCNC(=O)COC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])N3CCOCC3)OCC,Inactive,0,,,-11.09,13.8316,-27.4799,-12.1513,6.35098
2029,85302744,2193089,C1CN(CCN1C(=O)C2=CC=CO2)C(=O)C3=CC=C(O3)COC4=C(C=C(C=C4)Cl)Cl,Inactive,0,,,-11.14,3.22422,-6.58531,-13.6324,-13.1966
2030,49726028,135511550,CCOC1=CC=C(C=C1)NC(=O)CSC2=NN=CC(=O)N2,Inactive,0,,,-11.15,3.11428,-15.5067,-9.54486,-8.40422
2031,49824805,4973618,CC1=CC(=O)OC2=C1C=CC(=C2C)OCC(=O)NC3CC(NC(C3)(C)C)(C)C,Inactive,0,,,-11.18,8.89457,-13.0623,-21.0112,0.53084
2032,14733519,4158022,CCOC1=CC=C(C=C1)NC(=O)CN2C=CC3=C(C2=O)C=CC=C3OC(C)C(=O)OCC,Inactive,0,,,-11.18,4.51898,-8.31664,-7.67169,-17.5641
2033,49828239,4902298,CCC1=CC(=O)OC2=C1C=CC(=C2C)OCC(=O)NCCCN3CCCC3=O,Inactive,0,,,-11.26,7.39739,-15.053,-17.8052,-0.918931
2034,49729559,3164819,CN1C(=NN=C1SCC(=O)NC2=CC=C(C=C2)N3CCOCC3)COC4=CC=CC=C4OC,Inactive,0,,,-11.28,12.8854,2.64318,-28.4251,-8.07176
2035,4244886,679583,CC1=CC2=C(C3=C(CCCC3)C(=O)O2)C(=C1)OCC(=O)OC,Inactive,0,,,-11.33,9.83373,-15.0493,-21.0797,2.13171
2036,14740559,2833933,CC1=CC=C(C=C1)NC2=C(C(=O)C3=CC=CC=C3C2=O)N4CCCCC4,Inactive,0,,,-11.34,1.79389,-10.3108,-13.8577,-9.83805
2037,103073386,49789130,CC(=O)C1=CC=C(C=C1)C2=CN=C3N2C=C(C=C3NC=O)C4=CC(=CC=C4)OC,Inactive,0,,,-11.43,11.289,3.0286,-12.7945,-24.5224
2038,24829866,2117532,CC(C)C1=NOC(=C1)NC(=O)CCl,Inactive,0,,,-11.44,13.5865,6.83394,-15.448,-25.7151
2039,47196191,12355689,C1CN=CC2=C1C3=CC=CC=C3N2.OCl(=O)(=O)=O,Inactive,0,,,-11.55,1.60646,-11.083,-9.85001,-13.7027
2040,51089907,24892565,CC1=NN=C2N(C1=O)N=C(S2)SCC(=O)NC3=CC=C(C=C3)C(=O)OC,Inactive,0,,,-11.59,12.8713,6.51139,-22.3007,-18.9813
2041,862797,664030,CCOC(=O)C1=C(N(C2=NC3=CC=CC=C3N=C12)CCOC(=O)C4=CC=CS4)N,Inactive,0,,,-11.6,5.38173,-5.65731,-10.4448,-18.688
2042,22415690,802584,CC1=CC(=NC(=N1)NC(=O)C2=CC=C(O2)[N+](=O)[O-])C,Inactive,0,,,-11.77,7.83312,-6.47522,-5.99004,-22.8439
2043,57266746,4643764,C1=CC2=C(C=C1NC(=O)C3=CC=C(O3)[N+](=O)[O-])NC(=O)N2,Inactive,0,,,-11.84,11.1003,-0.445936,-8.19005,-26.89
2044,49822752,1952616,C1=CC2=NSN=C2C(=C1Cl)NC(=O)C3=CC=C(O3)[N+](=O)[O-],Inactive,0,,,-11.86,12.247,-25.6655,4.10061,-14.0123
2045,22402585,9678236,C1=CC=C(C=C1)C(C(=O)N/N=C/C2=CC=C(S2)[N+](=O)[O-])O,Inactive,0,,,-11.87,15.4132,-30.7705,6.98402,-11.838
2046,22408345,2564956,CC1=CC=C(C=C1)CNC(=O)COC2=CC=C(C=C2)C(=O)C3=CC=C(C=C3)F,Inactive,0,,,-11.9,10.6585,-24.0103,-13.6082,1.92876
2047,99359866,3230028,CC(=O)N1CCN(CC1)C2=CC(=NC3=CC(=NN32)C4=CC=C(C=C4)OC)C5=CC=CC=C5,Inactive,0,,,-11.9,3.89958,-14.5684,-14.7513,-6.38911
2048,85148803,44143998,CCOC(=O)C1=CC=CC(=C1)C2=CC(=O)CC(C2)(C)C,Inactive,0,,,-12.02,13.8913,6.32206,-27.2874,-15.0828
2049,24783468,2838143,CCOC(=O)C1=C(N(C2=CC(=C(C=C21)OC)Br)CC(CN3CCOCC3)O)C.Cl,Inactive,0,,,-12.22,2.46451,-15.6358,-11.091,-9.92242
2050,4255930,2229088,CN1C(=NN=C1SCC(=O)NC2=CC=C(C=C2)N3CCOCC3)C4=CC=CC=C4,Inactive,0,,,-12.25,4.26185,-14.4457,-16.017,-6.2936
2051,14737288,9550972,CCOC1=C(C=CC(=C1)/C=C\2/C(=N)N3C(=NC2=O)C=C(O3)C)OCCOC4=CC=CC=C4,Inactive,0,,,-12.25,1.50592,-13.9032,-10.2623,-12.5956
2052,124753848,53299862,CS(=O)(=O)N1CC2=CC(=NC(=C2[C@@H]1CCO)C3=CC=CC(=C3)C4=CN=CC=C4)C(=O)NCC5CC5,Inactive,0,,,-12.31,3.58105,-17.1963,-11.0219,-8.71322
2053,7966326,969014,CC1=C(C=C(C=C1)C2=NN3C(=NN=C3S2)C)NC(=O)C4=CC=CO4,Inactive,0,,,-12.31,10.9143,-4.9772,-27.7409,-4.21767
2054,85270753,4803021,CC1(C(=O)NC2=CC=CC=C2N1C(=O)COC(=O)C3=CC(=C(C=C3OC)N)Cl)C,Inactive,0,,,-12.35,6.36598,-15.1337,-3.53869,-18.3657
2055,49726618,5153388,CN1C=C(C(=N1)C(=O)OCC(=O)NC2=CC=C(C=C2)S(=O)(=O)N)Cl,Inactive,0,,,-12.43,8.26201,-2.16832,-22.4001,-12.7083
2056,3711935,2997820,CC(C(=O)OCC(=O)NC1=CC2=C(C=C1)OCO2)N3C(=O)C4=CC=CC=C4C3=O,Inactive,0,,,-12.43,7.29871,-16.9475,-18.2037,-2.13099
2057,4245539,1267226,CC1=CC(=C(C(=N1)SCC(=O)NC2=CC3=C(C=C2C#N)OCO3)C#N)COC,Inactive,0,,,-12.44,12.5799,-1.70101,-30.0937,-5.52735
2058,17415295,1327610,C1=CC(=CC(=C1)[N+](=O)[O-])C2=NC(=C(N2)C3=CC=CS3)C4=CC=CS4,Inactive,0,,,-12.52,4.07853,-14.3114,-16.3646,-6.87085
2059,49726246,3164003,CC(C)(C)C(=O)N1CCN(CC1)C2=CC=C(C=C2)NC(=O)C3=CC=C(O3)[N+](=O)[O-],Inactive,0,,,-12.58,3.72945,-11.5904,-8.58007,-17.5547
2060,3712420,2998014,CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)OCC(=O)NC3=CC4=C(C=C3)OCO4,Inactive,0,,,-12.67,14.48,-30.595,-12.2851,4.86731
2061,24823277,135439725,C1COC2=C(O1)C=CC(=C2)NC3=NN=C(C(=O)N3)CC4=CC=CC=C4,Inactive,0,,,-12.78,2.72192,-15.0592,-14.3335,-8.9566
2062,14722821,1073957,CC(C)CCC1=C(N=C(NC1=O)SCC(=O)NCCC2=CC(=C(C=C2)OC)OC)O,Inactive,0,,,-12.84,3.77019,-15.9056,-7.52753,-15.0812
2063,24818471,135472870,COC1=C(C(=NC=C1)OC2=CC=CC=C2)C(=O)N/C=N/OCC3=CC=CC=C3F,Inactive,0,,,-12.87,2.64177,-16.2476,-12.5759,-9.79721
2064,57265129,2580339,CCOC1=CC=C(C=C1)NC(=O)COC(=O)C2=CC3=C(C=C2)OCCO3,Inactive,0,,,-12.91,12.1541,-26.7786,-14.7597,2.81929
2065,14727574,851992,CN1C2=CC=CC=C2N=C1CN3CCN(CC3)C4=CC(=CC=C4)Cl,Inactive,0,,,-12.93,4.17396,-7.66571,-17.8742,-13.2595
2066,22401785,5228434,CC1=CC(=C(C=C1)NC(=O)COC(=O)C(C(C)O)NS(=O)(=O)C2=CC=C(C=C2)Cl)Br,Inactive,0,,,-12.94,4.50508,-13.4951,-7.16629,-18.1595
2067,49681100,135749820,COC1=CC=C(C=C1)N2CCN(CC2)C(=O)CSC3=NC4=CC=CC=C4C(=O)N3,Inactive,0,,,-12.94,4.12181,-13.944,-7.47088,-17.4176
2068,14734332,575908,C1=CC=C(C=C1)N2C(=NN=N2)SC3=C(C=C(C=C3)[N+](=O)[O-])Cl,Inactive,0,,,-13.04,13.6544,-23.8752,-21.4674,6.21897
2069,24840633,9663906,C/C(=N\NC(=S)N)/C1=CC=C(C=C1)N2C=CN=C2,Inactive,0,,,-13.1,5.01666,-18.9926,-6.73286,-13.587
2070,49725960,1104204,CC1=C(C=CC=C1NC(=O)C2=CC=C(O2)[N+](=O)[O-])C3=NC4=C(O3)C=CC=N4,Inactive,0,,,-13.15,5.14138,-13.2375,-6.80777,-19.4006
2071,49826776,135452313,CC1=CC=CC=C1NC(=O)CSC2=NC(=CC(=O)N2CC=C)O,Inactive,0,,,-13.21,7.96321,-23.4418,-4.02099,-12.1564
2072,24808888,776890,CC1=CC(=CC=C1)NC(=O)C2=CC=C(O2)[N+](=O)[O-],Inactive,0,,,-13.25,13.1436,-4.09204,-3.82469,-31.8392
2073,16952696,2507867,C1CCCN(CC1)C2=CC=C(C=C2)C=O,Inactive,0,,,-13.28,9.50711,-26.1962,-10.0352,-3.59502
2074,103076767,49791415,CC(=O)NC1=CC(=CN2C1=NC=C2C3=CC(=CC=C3)OC)C4=CC=C(C=C4)S(=O)(=O)C,Inactive,0,,,-13.31,3.06525,-15.5773,-15.3663,-8.97199
2075,49644374,24747063,CC1=C[N+](=CC=C1)CC(=O)NC2=CC=C(C=C2)[N+](=O)[O-].[Cl-],Inactive,0,,,-13.31,10.1843,-17.0226,-23.5009,0.601224
2076,103073648,49789288,CC(=O)C1=CC=C(C=C1)C2=CN=C3N2C=C(C=C3NC(=O)C)C4=CC(=CC=C4)N,Inactive,0,,,-13.43,8.92917,-1.49021,-22.9566,-15.8538
2077,26662460,3795763,COC(=O)C1=CC=C(C=C1)NC(=O)CSC2=NC3=C(N2)C=CC=N3,Inactive,0,,,-13.45,9.41403,-26.4325,-4.4107,-9.49801
2078,85269757,3386403,C1CN(CCN1C(=O)CCl)C(=O)C2COC3=CC=CC=C3O2,Inactive,0,,,-13.47,7.74296,-24.0252,-10.7009,-5.67383
2079,24794757,2965599,CC1=CC(=C2C(=C1)C(=CC(=N2)C3=CN=CC=C3)C(=O)NC(C)C4=C(N(N=C4)C)C)C,Inactive,0,,,-13.53,1.88647,-16.1934,-12.2526,-12.1333
2080,57268445,2647474,C1OC2=C(O1)C=C(C=C2)NC(=O)CN3C(=O)C(=C(C=N3)Cl)Cl,Inactive,0,,,-13.69,5.66992,-21.6076,-8.64614,-10.8064
2081,49733375,2866290,C1=CC2=C(C=C1NC(=O)C3=CC=C(O3)[N+](=O)[O-])N=C(O2)C4=CC=NC=C4,Inactive,0,,,-13.72,1.55758,-15.8896,-12.3213,-12.9362
2082,85271598,2409536,CN1C=CC=C1C(=O)OCC(=O)NCCC2=CC=C(C=C2)OC,Inactive,0,,,-13.74,3.71529,-11.8116,-18.9409,-10.4778
2083,99454448,46942720,CC1=CC=C(C=C1)C2=CN3C(=CN=C3C(=C2)NC=O)C4=CN(N=C4)C,Inactive,0,,,-13.75,11.1004,1.9318,-22.1691,-21.0202
2084,24818678,3143422,CC1=C(C=CC(=C1)NC(=O)C2=CC=C(O2)[N+](=O)[O-])NC(=O)C3=CC=CO3,Inactive,0,,,-13.76,6.41482,-19.049,-17.4974,-4.7318
2085,4245953,3240361,CC(=O)OC1=CC2=C(C=C1)OC(=O)C3=C2CCCN3C(=O)CN4CCN(CC4)C5=NC=CC=N5,Inactive,0,,,-13.76,3.86875,-10.8868,-11.1727,-19.2329
2086,24820828,694001,C1=COC(=C1)CNC(=O)C2=CC=C(O2)[N+](=O)[O-],Inactive,0,,,-13.81,1.54526,-15.934,-13.1856,-12.306
2087,24794303,1299980,CCN1N=C(N=N1)NC(=O)C2=CC=C(O2)[N+](=O)[O-],Inactive,0,,,-13.84,7.68771,-4.93233,-12.8883,-23.6914
2088,51086109,16805780,CCCN1C2=C(C=C(C=C2)S(=O)(=O)N)SC1=NC(=O)CCS(=O)(=O)C3=CC=CC=C3,Inactive,0,,,-13.84,12.0039,-30.8092,-5.89638,-4.82748
2089,17432928,5346805,CC1=NO[N+](=C1COC2=CC=CC=C2/C=N/N3C(=NN=N3)N)[O-],Inactive,0,,,-13.86,10.3346,-5.41888,-28.4146,-7.75079
2090,3716219,2128937,C1COC2=C(O1)C=CC(=C2)NC(=O)COC(=O)C3=NN(C(=O)C=C3)CC4=CC=CC=C4,Inactive,0,,,-13.89,7.56078,-7.6636,-24.5338,-9.48126
2091,85148797,44143992,CC1(CC(=CC(=O)C1)C2=CC(=C(C=C2F)OC)F)C,Inactive,0,,,-13.91,11.6921,2.57789,-23.2313,-21.078
2092,14734380,938100,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)C3=C(C=C(C=C3)OC)OC,Inactive,0,,,-13.96,9.16233,-21.3483,-1.04963,-19.4899
2093,56318093,16283949,CCOC1=C(C=C(C=C1)CCNC(=O)CN2C(=O)C3(CCC4=CC=CC=C43)NC2=O)OCC,Inactive,0,,,-13.98,8.7026,-22.3144,-17.6646,-1.97301
2094,103050345,5129136,CC(=O)N1CCC2=C(C1)SC(=C2C(=O)N)NC(=O)C3=CC=C(O3)[N+](=O)[O-],Inactive,0,,,-14.06,14.4295,-9.68275,1.0138,-33.5087
2095,3717732,2085773,C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3C(=N2)C(=O)NCC4=CC=CO4,Inactive,0,,,-14.09,3.52295,-10.7154,-18.955,-12.6144
2096,7965012,5307366,C1CN(CCN1C2=NC3=C(C=C(C=C3)C(=O)C4=CC=CC=C4)N5C2=NN=C5)C(=O)C6=CC=CO6,Inactive,0,,,-14.15,3.97784,-13.1131,-9.88808,-19.4633
2097,49677176,4855101,CCOC1=CC=CC=C1N2C(=O)C3=CC=CC=C3N=C2SCC(=O)NC4=CC=CC=C4C(=O)O,Inactive,0,,,-14.17,18.2889,-29.2685,11.5685,-24.8009
2098,49727304,135447326,CCOC1=CC=C(C=C1)NC(=O)CSC2=NC(=C(C(=O)N2C3=CC=C(C=C3)F)C)O,Inactive,0,,,-14.21,11.3082,-27.5487,0.0998489,-15.1781
2099,99457001,46944229,CC(=O)NC1=CC(=CN2C1=NC=C2C3=CC=C(C=C3)S(=O)(=O)C)C4=CC(=CC=C4)F,Inactive,0,,,-14.26,17.2446,3.99022,-9.38467,-37.3964
2100,17408846,3136846,COC1=CC2=C(C=C1)NC(C3C2C=CC3)C4=CC5=C(C=C4Br)OCO5,Inactive,0,,,-14.28,4.53059,-20.5274,-9.92354,-12.3905
2101,99358806,46903555,C[C@@H]1CN(S(=O)(=O)C2=C(C=C(C=C2)C3=CC=C(C=C3)C#N)O[C@@H]1CN(C)CC4=CC=CC=N4)[C@@H](C)CO,Inactive,0,,,-14.29,19.3289,-37.5519,-15.0943,9.77366
2102,22408568,2446553,CC1=C(C=C(C=C1)SC2=CC=C(C=C2)NC(=O)CCl)C,Inactive,0,,,-14.41,28.1082,5.3268,5.60182,-54.1617
2103,49643057,952237,CC1=CC(=C2C(=C1)SC(=N2)NC(=O)C3=CC=C(O3)[N+](=O)[O-])C,Inactive,0,,,-14.48,9.76822,-27.4043,-12.2287,-3.79598
2104,103162647,49795208,CC(=O)NC1=CC(=CN2C1=NC=C2C3=CC=C(C=C3)S(=O)(=O)C)C4=CC=CC=C4N(C)C,Inactive,0,,,-14.56,9.95067,-16.1552,-25.8779,-1.66004
2105,103074492,3157186,CCCC1=C(C2=NC3=CC=CC=C3N2C(=C1)NCCOCCO)C#N,Inactive,0,,,-14.59,8.23756,-23.5635,-16.5261,-3.66757
2106,49725831,1088985,CCOC1=CC=C(C=C1)NC(=O)CN2C=C(C3=CC=CC=C32)C(=O)C4CC4,Inactive,0,,,-14.65,5.80939,-20.5417,-16.6608,-6.74484
2107,24809552,735851,C1OC2=C(O1)C=C(C=C2)NC(=O)CCl,Inactive,0,,,-14.67,15.052,-35.2119,-9.22977,0.433628
2108,24840703,661707,COC1=CC(=C(C=C1)NC(=O)CSC2=C(C(C3=C(N2)CCCC3=O)C4=CC=CO4)C#N)OC,Inactive,0,,,-14.7,4.99431,-13.0697,-9.57054,-21.472
2109,85268906,3586596,CC(=O)NC1=CC=C(C=C1)NC(=O)COC(=O)C2=C(C=CC(=C2)S(=O)(=O)N3CCCC3)O,Inactive,0,,,-14.82,7.81799,-10.8612,-7.8586,-25.7393
2110,860388,661682,COCCN1C(=C(C2=NC3=CC=CC=C3N=C21)C(=O)NCC4CCCO4)N,Inactive,0,,,-14.92,10.5075,-0.106043,-21.2928,-23.3555
2111,99456588,1667643,CC1=C(C(=CC=C1)NC(=O)COC(=O)CN2C(=O)C3=CC=CC=C3C2=O)C,Inactive,0,,,-14.96,13.3557,-20.036,-28.1744,3.33584
2112,103162538,7870749,CC1=CC(=C(N1CCC2=CC=C(C=C2)OC)C)C(=O)COC(=O)C3=C(C=C(C=C3)O)O,Inactive,0,,,-14.99,11.3327,0.927907,-21.356,-24.5494
2113,49717003,4917203,C1=CC=NC(=C1)SCC(=O)NC2=NON=C2[N+](=O)[O-],Inactive,0,,,-15.07,14.9326,-19.197,4.92443,-30.9488
2114,103050643,49778412,CC(=O)C1=CC=C(C=C1)C2=CN=C3N2C=C(C=C3NC=O)C4=CN=C(C=C4)OC,Inactive,0,,,-15.11,8.11132,-4.03807,-18.0324,-23.2496
2115,85273629,16242076,CN(C)C=O.C1COC2=CC=CC=C2C13C(=O)N(C(=O)N3)CC(=O)NC4=CC(=CC=C4)[N+](=O)[O-],Inactive,0,,,-15.15,9.33663,-22.756,-1.99949,-20.6935
2116,4258347,1091676,CC1=C(C=C(C=C1)C2=NN3C(=NN=C3S2)C)NC(=O)C4=CC=CS4,Inactive,0,,,-15.15,11.9521,-25.4827,-21.5774,1.5976
2117,49665552,148471,C1=CC(=CN=C1)NC(=O)C2=CC=C(O2)[N+](=O)[O-],Inactive,0,,,-15.22,9.55272,-4.51945,-27.7102,-13.4155
2118,24793368,2535610,C1COCCN1C2=CC=C(C=C2)NC(=O)CSC3=NNC(=N3)C4=CC=CC=C4,Inactive,0,,,-15.26,4.6808,-21.3501,-9.97046,-14.447
2119,103162825,3090472,C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)NC2=CC=C(C=C2)[N+](=O)[O-],Inactive,0,,,-15.29,14.406,-7.02887,-35.5449,-3.28614
2120,16952893,3686662,CC(C1=CC(=C(C=C1)Cl)Cl)NC(=O)CCl,Inactive,0,,,-15.31,6.3649,-11.7289,-9.95363,-24.2554
2121,22407606,2466717,CC(=O)NC1=CC=C(C=C1)NC(=O)COC(=O)CC2=CNC3=CC=CC=C32,Inactive,0,,,-15.32,22.9723,-16.328,-42.9317,13.3115
2122,49728251,1104205,CC1=C(C=C(C=C1)C2=NC3=C(O2)C=CC=N3)NC(=O)C4=CC=C(O4)[N+](=O)[O-],Inactive,0,,,-15.32,15.2331,-2.28167,-36.6892,-6.98359
2123,24795678,2215518,CCC(=O)NC1=NN=C(S1)SCC(=O)NCCC2=CC(=C(C=C2)OC)OC,Inactive,0,,,-15.39,0.551008,-15.4751,-16.018,-14.6764
2124,56422720,661482,COC1=CC=CC(=C1O)C2=NC3=CC=CC=C3C(=N2)NCC4CCCO4,Inactive,0,,,-15.44,6.68322,-17.1658,-22.6265,-6.53087
2125,49826909,4910060,C1CC2=C(C1)C(=O)OC3=C2C=CC(=C3)OCC(=O)NCCC4=CC=C(C=C4)S(=O)(=O)N,Inactive,0,,,-15.45,7.29129,-16.9917,-5.84284,-23.5008
2126,49679009,6494320,CCCC1=NN=C(O1)SCC(=O)NC2=CC=C(C=C2)C(=O)OCC,Inactive,0,,,-15.51,5.69868,-8.33827,-15.9274,-22.2788
2127,17508721,1432458,C1COC2=C(O1)C=CC(=C2)NC(=O)CSC3=C(C=CC=N3)C4=NC5=CC=CC=C5N4,Inactive,0,,,-15.52,8.63812,-20.1225,-23.0265,-3.42364
2128,49679045,20970585,COC1=CC=CC=C1NC(=O)CN2CCN(CC2)CC(=O)NC3=CC=C(C=C3)S(=O)(=O)N,Inactive,0,,,-15.62,5.47415,-18.784,-7.91876,-20.1564
2129,92764201,135441911,C1=CC=C(C=C1)C2=C(C(=O)NC(=N2)N)CCCOC3=CC=C(C=C3)NC(=O)CBr,Inactive,0,,,-15.62,7.56562,-16.1679,-24.5998,-6.09224
2130,56320290,24981296,C1=CC(=C(C=C1C(F)(F)F)NC(=O)C2=CC=C(O2)[N+](=O)[O-])N3C=NC=N3,Inactive,0,,,-15.65,6.21236,-17.5191,-7.27663,-22.1441
2131,24802847,2895710,C1=CC=C(C=C1)CCCNC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])Cl,Inactive,0,,,-15.75,14.2036,-33.513,1.25302,-14.9765
2132,49674090,2465038,C1=CC=C2C(=C1)C(=NC(=N2)C3=CN=CC=C3)NCCC4=CC=C(C=C4)S(=O)(=O)N,Inactive,0,,,-15.75,7.70911,-25.7571,-14.5028,-6.99829
2133,24802333,779411,CC1=C(C(=CC=C1)C)NC(=O)C2=CC=C(O2)[N+](=O)[O-],Inactive,0,,,-15.83,9.2024,-9.62817,-28.8421,-9.02742
2134,14741024,1988485,CC(=O)NC1=CC=C(C=C1)NC(=O)CSC2=NN=C(N2CC3=CC=CO3)C4=CC=CO4,Inactive,0,,,-15.91,2.80958,-14.5214,-13.3833,-19.8303
2135,51090515,7259160,CC1=CC2=NC(=NC(=O)N2C=C1)SCC(=O)NC3=CC4=C(C=C3)OCCO4,Inactive,0,,,-15.94,12.5858,-3.63236,-33.2321,-10.9687
2136,22401447,5823841,COC1=C(C=C(C=C1)NC(=O)COC(=O)/C=C/C(=O)OCC(=O)NC2=CC(=C(C=C2)OC)Cl)Cl,Inactive,0,,,-15.96,7.53114,-7.06939,-25.4848,-15.3356
2137,24808373,843604,CC1=CC=CC=C1NC(=O)C2=CC=C(O2)[N+](=O)[O-],Inactive,0,,,-15.98,9.4369,-2.81679,-24.4826,-20.6276
2138,4261376,984185,C1COC2=C(O1)C=CC(=C2)C(=O)CSC3=NC4=C(C=NN4)C(=O)N3C5=CC=CC=C5,Inactive,0,,,-16.05,15.5796,-33.0879,4.56847,-19.6214
2139,103050653,49778418,CC(=O)NC1=CC(=CN2C1=NC=C2C3=CC=C(C=C3)S(=O)(=O)C)C4=CC=C(C=C4)F,Inactive,0,,,-16.08,8.17989,-6.31773,-26.3365,-15.5958
2140,17509184,844036,C1=CC=NC(=C1)NC(=O)C2=CC=C(O2)[N+](=O)[O-],Inactive,0,,,-16.12,8.53606,-26.9726,-15.2598,-6.11627
2141,56463619,5282106,CCCCCCCC/C=C\CCCCCCCC(=O)NCCC1=CC(=C(C=C1)O)O,Inactive,0,,,-16.15,7.44508,-25.9412,-7.90221,-14.6029
2142,92764462,405724,C1=CC(=CC=C1C2[C@H](C(=O)N2NC(=O)C3=CC=C(C=C3)N)Cl)Cl,Inactive,0,,,-16.16,9.83559,-30.0573,-8.63839,-9.79554
2143,14739730,4338730,CC(=O)N1CCC2=C(C1)SC(=C2C#N)NC(=O)C3=CC(=C(C(=C3)OC)OC)OC,Inactive,0,,,-16.18,4.37455,-11.6363,-22.0901,-14.8252
2144,85268654,2348147,CN(C1=CC=CC=C1)S(=O)(=O)C2=CC=CC(=C2)C(=O)OCC(=O)NC3=CC=C(C=C3)C(=O)N,Inactive,0,,,-16.27,19.7902,3.44026,-8.9267,-43.3353
2145,14742129,5401877,CC1=CC(=C(C=C1)N(C(=O)C)/N=C\2/C(=O)C3=CC=CC=C3S2)C,Inactive,0,,,-16.55,14.8927,4.43167,-25.4836,-28.6055
2146,49676925,4962513,C1CCN(C1)C(=O)C(C2=CC=CC=C2)Cl,Inactive,0,,,-16.76,6.58283,-26.0098,-11.2539,-13.0017
2147,47204263,774024,C1=CC(=CC=C1CC2=CC=NC=C2)NC(=O)C3=CC=C(O3)[N+](=O)[O-],Inactive,0,,,-16.77,11.67,-0.335266,-23.7348,-26.2545
2148,99358005,297268,C1=CN(C(=O)NC1=O)CC(=O)C2=CC=C(O2)[N+](=O)[O-],Inactive,0,,,-16.82,9.81745,-11.1907,-30.6208,-8.63488
2149,4245728,3240166,COC1=C(C=C(C=C1)CCNC(=O)C2=C(N(N=N2)C3=CC4=C(C=C3)OCCO4)N)OC,Inactive,0,,,-16.94,5.40847,-24.1912,-15.4329,-11.2038
2150,85271691,3279586,CC1CCCCC12C(=O)N(C(=O)N2)CC(=O)NCCC3=CC=C(C=C3)OC,Inactive,0,,,-16.97,10.2586,-31.3617,-11.3524,-8.1927
2151,26669130,646268,CC1=NC2=CC(=C(C=C2C(=O)N1CC3=CC=CC=C3)NC(=O)C4=CN=CC=C4)N5CCCCC5,Inactive,0,,,-17.02,3.94677,-16.5166,-12.4542,-22.0827
2152,14741116,9551648,C1CC(OC1)CNC2=NC(=NC3=C2OC4=CC=CC=C43)C5=CC=CC=C5.Cl,Inactive,0,,,-17.08,13.8978,2.18147,-30.0856,-23.3488
2153,49825186,16423676,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(=O)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)C,Inactive,0,,,-17.09,12.8614,-35.1593,-6.25304,-9.85743
2154,49673968,2708830,COC1=CC=C(C=C1)NC(=O)CN2C(=O)C3(CCCC3)NC2=O,Inactive,0,,,-17.1,8.17489,-16.5716,-27.3711,-7.36794
2155,49725757,840339,C1CCC(CC1)NC(=O)C2=CC=C(O2)[N+](=O)[O-],Inactive,0,,,-17.15,14.1851,-15.1044,-35.4586,-0.893858
2156,14730614,1486505,CC1=CC(=CC(=C1OC(=S)N(C)C)C)C(=O)CSC2=CC=C(C=C2)F,Inactive,0,,,-17.3,9.21748,-23.9339,-4.26455,-23.6995
